mediaid,url
1krzh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Secret+Heart&artist=Feist&bucket=audio_summary
1ks0q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Pictures+On+My+Wall&artist=XV&bucket=audio_summary
1ks3x,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Next+Big+Thing+%28Original+Mix%29&artist=Throttle&bucket=audio_summary
1ks44,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=moving+to+antarctica+sounds+quite+ok&artist=Ewok+Fur&bucket=audio_summary
1ks5c,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Wanted+You+To+Stay+On+the+Other+%28Side%29&artist=Summer+Heart&bucket=audio_summary
1ks5y,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Come+Back+Down+%28feat.+Sara+Bareilles%29&artist=Greg+Laswell&bucket=audio_summary
1ks63,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Chasing+The+Sun+%28Mario+Larrea+Club+Mix%29&artist=The+Wanted&bucket=audio_summary
1ks6g,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sun+Is+Shining+%28Smoke+Out+Dubstep+Remix%29&artist=Bob+Marley&bucket=audio_summary
1ksas,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tonight+%28Original+Mix%29+%28feat.+Maja+Ivarsson+from+The+Sounds%29&artist=Felix+Cartal&bucket=audio_summary
1ksb9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Proof&artist=Ramona+Falls&bucket=audio_summary
1ksca,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Darling&artist=Kids+These+Days&bucket=audio_summary
1ksgh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Don%27t+Speak&artist=No+Doubt&bucket=audio_summary
1ksjr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You+Got+The+Love+%28The+B%E0%A5%90b+Squad+Breaks+Mix%29&artist=Florence+and+the+Machine&bucket=audio_summary
1kt18,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Only+Takes+%28Original+Mix%29&artist=Viceroy+%26+WhiteNoize&bucket=audio_summary
1ktar,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Rift+%28Original+Mix%29&artist=Project+46&bucket=audio_summary
1ky0n,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Keep+Your+Secrets+in+Midnight+City&artist=Kill+Paris&bucket=audio_summary
1kzak,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Learn+To+Fly&artist=The+Knocks&bucket=audio_summary
1kze6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27ve+Got+Your+Music+%28Golden+Filter+Remix%29&artist=Saint+Etienne&bucket=audio_summary
1kzfe,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1234+Feat.+Chuckie+%26+Martin+Solveig+%28Original+Mix%29&artist=Laidback+Luke&bucket=audio_summary
1kzn8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fuck+Your+Blog+%28feat.+Flynt+Flossy+%26+Yung+Humma%29&artist=Childish+Gambino&bucket=audio_summary
1m044,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fifteen+%28ft+Chela%29&artist=Goldroom&bucket=audio_summary
1m0a7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Miracle&artist=Ghost+Beach&bucket=audio_summary
1m0ab,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Graveyard+Girl&artist=M83&bucket=audio_summary
1m0jt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You+Get+High&artist=Pretty+Lights&bucket=audio_summary
1m13r,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Boy&artist=emma+louise&bucket=audio_summary
1m1bd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=NO+PRAYERS+%28KEYS+N+KRATES+RMX%29&artist=Zeds+Dead+%26+Omar+LinX&bucket=audio_summary
1m1d0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Twelves+%7C+08.05.2012&artist=The+Twelves&bucket=audio_summary
1m1ef,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Call+Me+Maybe+%28Carly+Rae+Jepsen+Cover%29&artist=Ben+Howard&bucket=audio_summary
1m1ve,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nobodies&artist=LIL+KIDS&bucket=audio_summary
1n80b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=It%27s+Funny&artist=Careful&bucket=audio_summary
1z1vr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Make+Your+Way&artist=EMBRZ&bucket=audio_summary
1z53b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Atm+Jam+feat.+Pharrell+%28Kaytranada+Edition%29&artist=Azealia+Banks&bucket=audio_summary
1zm6w,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Don%27t+Wait&artist=Mapei&bucket=audio_summary
204ky,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Every+Night&artist=Josef+Salvat&bucket=audio_summary
204z0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Come+Down&artist=Crooked+Colours&bucket=audio_summary
2055a,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Want+You+%28Kaytranada+Edition%29&artist=Common&bucket=audio_summary
205dd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Come+Thru+%28James+Blake+Version%29&artist=Drake&bucket=audio_summary
205f7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Life+Is+Hard+%28Teen+Daze+Remix%29&artist=Edward+Sharpe+and+the+Magnetic+Zeros&bucket=audio_summary
205k2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Runnin%27+%28Bit+Funk+Remix%29&artist=The+Pharcyde&bucket=audio_summary
205p1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lights+And+Camera&artist=Yuna&bucket=audio_summary
205r0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Symphony+%28Original+Mix%29&artist=Thomas+Jack&bucket=audio_summary
207bj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Beautiful+Pain+feat.+Sia&artist=Eminem&bucket=audio_summary
20cjh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wings+%28Shlohmo+Remix%29&artist=HAERTS&bucket=audio_summary
20xm4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Red+Eyes&artist=The+War+On+Drugs&bucket=audio_summary
21kgk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Luna&artist=Bombay+Bicycle+Club&bucket=audio_summary
22ejp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Can%27t+Keep+Up+%28feat.+Will+Heard%29&artist=TOURIST&bucket=audio_summary
22ky1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=My+I+Love+You&artist=Frankie+Cosmos&bucket=audio_summary
22m21,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Naturally&artist=Sean+Nicholas+Savage&bucket=audio_summary
22m26,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Busy+Earnin%27&artist=JUNGLE&bucket=audio_summary
234rw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=toxic&artist=thvn&bucket=audio_summary
236d7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sienna&artist=THE+NIGHT+VI&bucket=audio_summary
236fk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1965&artist=Zella+Day&bucket=audio_summary
236gd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sea+Of+Voices+%28RAC+Mix%29&artist=Porter+Robinson&bucket=audio_summary
236kx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Paranoia%2C+Ghosts+%26+Other+Sounds&artist=SAFIA&bucket=audio_summary
236m2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=If+I+Could+Change+Your+Mind+%28The+Knocks+Remix%29&artist=Haim&bucket=audio_summary
236tz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Freak+%28feat.+Steve+Bays%29&artist=Steve+Aoki%2C+Diplo+%26+Deorro&bucket=audio_summary
2374v,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=No+Rest+For+The+Wicked&artist=Lykke+Li&bucket=audio_summary
23781,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+Now+%28Bonobo+Remix%29&artist=London+Grammar&bucket=audio_summary
237kw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Youth&artist=Ben+Khan&bucket=audio_summary
238f5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Habits+Of+My+Heart+%28Sufjan+Stevens+Remake%29&artist=Jaymes+Young&bucket=audio_summary
239bn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bennie+and+the+Jets&artist=Miguel+feat.+Wale&bucket=audio_summary
23c5d,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Childs+Play&artist=SZA+feat.+Chance+The+Rapper&bucket=audio_summary
23hn5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bedtime+Story+%28Prod.+Louie+Lastic%29&artist=GoldLink&bucket=audio_summary
23tcs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Embrace+%28backstroke.+Remix%29&artist=Goldroom&bucket=audio_summary
23wf2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Let+It+Go&artist=James+Bay&bucket=audio_summary
24jdj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Way+We+Do+It&artist=Jurassic+5&bucket=audio_summary
24s65,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Uja&artist=Tanya+Tagaq&bucket=audio_summary
24te4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Biggest+Joke+Of+All&artist=Fatima&bucket=audio_summary
25e7m,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Milly%27s+Garden&artist=Steve+Gunn&bucket=audio_summary
25z92,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=If+I%27m&artist=Sea+Oleena&bucket=audio_summary
260dr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Romance+And+Adventure&artist=Allo+Darlin%27&bucket=audio_summary
261f8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Every+Other+Freckle&artist=alt-J&bucket=audio_summary
2651y,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bae+HD&artist=Starfoxxx&bucket=audio_summary
26a2r,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=First&artist=Cold+War+Kids&bucket=audio_summary
26by0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Giving+Up&artist=HAERTS&bucket=audio_summary
26dqh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=minipops+67+%28120.2%29%28source+Field+Mix%29&artist=Aphex+Twin&bucket=audio_summary
26khp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Oh+My+Darling+Don%27t+Cry&artist=Run+The+Jewels&bucket=audio_summary
26mpj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cheap+Sunglasses+feat.+Matthew+Koma+%28Two+Friends+Remix%29&artist=RAC&bucket=audio_summary
26mqp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Townie&artist=Mitski&bucket=audio_summary
26n5b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Classic+%28DiscoTech+Remix%29+-+Big+Beat&artist=The+Knocks&bucket=audio_summary
26ngg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Toxins&artist=Mating+Ritual&bucket=audio_summary
26px0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=where+did+you+go&artist=kp.&bucket=audio_summary
26qkp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Aisatsana&artist=Aphex+Twin&bucket=audio_summary
26rsp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tools&artist=Yellerkin&bucket=audio_summary
26t41,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Alchemy&artist=T%C4%80L%C4%80&bucket=audio_summary
26t7k,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Say+My+Name+%28feat.+Zyra%29+%28cln+Remix%29&artist=ODESZA&bucket=audio_summary
26tj0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=No+Mediocre+feat.+Iggy+Azalea+%28Grandtheft+Remix%29&artist=T.I.&bucket=audio_summary
26tvp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=One+Last+Time+Remix&artist=Felix+Jaehn+feat.+Chris+Meid&bucket=audio_summary
26tvt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Protect+%28Feat.+Antony+%26+Cleopatera%29+%28Foynes+Remix%29&artist=FOYNES%28nicholas+basquiat%29&bucket=audio_summary
26txn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+Should+I+Do&artist=Jaymes+Young&bucket=audio_summary
26tye,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Unbreakable+%28Elephante+Remix%29&artist=Dirty+South&bucket=audio_summary
26vjs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wicked+Game&artist=TULA+home&bucket=audio_summary
26vk9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Get+Paid&artist=Joey+Bada%24%24&bucket=audio_summary
26vkp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Breathe+%28T%C3%A9l%C3%A9popmusik+Cover%29&artist=YOUNG+%26+SICK&bucket=audio_summary
26w7s,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Silk&artist=Thrupence&bucket=audio_summary
26wg0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Yellow+Flicker+Beat&artist=Lorde&bucket=audio_summary
26x11,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27ll+Be+Good&artist=Jaymes+Young&bucket=audio_summary
26xhz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Real+Love&artist=Clean+Bandit+%26+Jess+Glynne&bucket=audio_summary
27170,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You%27ve+Got+The+Love+%28Prince+Fox+Remix%29&artist=Florence+%26+The+Machine&bucket=audio_summary
27ehz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=One+Touch+feat.+AlunaGeorge+%26+Rae+Sremmurd&artist=Baauer&bucket=audio_summary
27mzc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Thank+You&artist=R%C3%B6yksopp&bucket=audio_summary
27qph,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Babe+I%27m+Yours&artist=Whilk+and+Misky&bucket=audio_summary
27x6p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Tell+Me+I%27m+The+Only+One+%28Carlos+Serrano+Mix%29&artist=Kanye+West+vs.+Sam+Smith&bucket=audio_summary
285hh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wish+You%27d+Met+Me+First&artist=Maiday&bucket=audio_summary
2aynk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lately+%28Love%2C+Love%2C+Love%29&artist=Little+Giants&bucket=audio_summary
2azcr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=See+You+Again+%28Ale+Mora+Remix%29&artist=Wiz+Khalifa+Feat.+Charlie+Puth&bucket=audio_summary
2b0gs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=HERE&artist=ALESSIA&bucket=audio_summary
2bzxz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Champion+%28Prod.+by+P-Lo%29&artist=Kehlani%2C+G-Eazy%2C+IAMSU%21+and+Lil+B&bucket=audio_summary
2c0ae,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Girl+feat.+KAYTRANADA&artist=The+Internet+Music&bucket=audio_summary
2c15e,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=My+Type+%28Eau+Claire+Remix%29&artist=Saint+Motel&bucket=audio_summary
2c1vt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You+Were+Right&artist=R%C3%9CF%C3%9CS+%2F+R%C3%9CF%C3%9CS+DU+SOL&bucket=audio_summary
2ywv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Oh+Mandy&artist=The+Spinto+Band&bucket=audio_summary
34d8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Chicago&artist=Sufjan+Stevens&bucket=audio_summary
3m88,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Young+Folks&artist=Peter+Bjorn+And+John&bucket=audio_summary
45qw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Don%27t+Look+Back+in+Anger&artist=Oasis&bucket=audio_summary
45vm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Build+Me+Up+%28Feat.+O.D.B.%29&artist=Rhymefest&bucket=audio_summary
4jcp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=If+I+Ever+Feel+Better&artist=Phoenix&bucket=audio_summary
4t74,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Seventeen+Years&artist=Ratatat&bucket=audio_summary
5f4j,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sunday+Morning&artist=K-Os&bucket=audio_summary
5fwm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Walk+On+The+Wild+Side&artist=Lou+Reed&bucket=audio_summary
5q52,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Once+Around+The+Block&artist=Badly+Drawn+Boy&bucket=audio_summary
63cw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Know+How+%28featuring+Feist%29&artist=Kings+Of+Convenience&bucket=audio_summary
6fnn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Postcards+From+Italy&artist=Beirut&bucket=audio_summary
6k70,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Daylight&artist=Aesop+Rock&bucket=audio_summary
6ts0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Float+On&artist=Modest+Mouse&bucket=audio_summary
8anb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+Up&artist=Arcade+Fire&bucket=audio_summary
8fyp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=%28Sittin%27+On%29+The+Dock+Of+The+Bay&artist=Otis+Redding&bucket=audio_summary
8smr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Signatune+%28Spiller+Remix%29&artist=DJ+Mehdi&bucket=audio_summary
91z5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=West+Coast&artist=Coconut+Records&bucket=audio_summary
9726,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Gimme+Shelter&artist=The+Rolling+Stones&bucket=audio_summary
98wz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=How+It+Ends&artist=DeVotchKa&bucket=audio_summary
9rbd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=One&artist=Johnny+Cash&bucket=audio_summary
a1n6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Two&artist=Ryan+Adams&bucket=audio_summary
an3p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sunshine&artist=Atmosphere&bucket=audio_summary
b1wn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Coffee+%26+TV&artist=Blur&bucket=audio_summary
b6t2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lovely+Allen&artist=Holy+Fuck&bucket=audio_summary
be6z,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Playground+Love+%28Air+Cover%29&artist=Phoenix&bucket=audio_summary
bfyh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=No+One%27s+Gonna+Love+You&artist=Band+Of+Horses&bucket=audio_summary
bj2x,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=the+general+specific&artist=Band+of+horses&bucket=audio_summary
c26m,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=New+soul&artist=Yael+Naim&bucket=audio_summary
c520,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=One+Time+Too+Many&artist=Phoenix&bucket=audio_summary
c53c,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bonafied+Lovin+%28YUKSEK+remix%29&artist=Chromeo&bucket=audio_summary
d6gc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Re%3A+Stacks&artist=Bon+Iver&bucket=audio_summary
e1e5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You%21+Me%21+Dancing%21&artist=Los+Campesinos%21&bucket=audio_summary
ec8e,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Jimmy&artist=Of+Montreal&bucket=audio_summary
emqs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bohemian+Rhapsody+%28Queen+Cover%29&artist=The+Flaming+Lips&bucket=audio_summary
